name,prozent
Bocklet (GRÜNE),35.226419814861146
Schulz-Nurtsch (SPD),20.165123842882164
Nemati (CDU),19.727295471603703
Müller (DIE LINKE),11.095821866399799
Roth (FDP),6.204653490117589
