name,prozent
Bächle-Scholz (CDU),26.140127388535035
Geis (SPD),24.636942675159233
Nitschke (GRÜNE),18.29299363057325
Rappenberg (AfD),14.636942675159236
Mohr (DIE LINKE),6.203821656050955
