name,prozent
Hofmann (SPD),26.783958037372962
Schimmel (CDU),24.707682220522347
Leveringhaus (GRÜNE),19.02524314282592
Bausch (AfD),10.752923177794777
Zeuner (FDP),6.359960660037155
