name,prozent
Wallmann (CDU),25.794090954925885
Wagner (GRÜNE),20.832913179388928
Hofmann (SPD),18.64475143692649
Heidkamp (AfD),10.366038116365836
Kula-Braun (DIE LINKE),7.734193808611475
