name,prozent
Rhein (CDU),26.259082936607363
Minkley (SPD),19.694312202455524
Alokuzay-Kiesinger (GRÜNE),19.155600100225506
Csapó (AfD),8.769731896767727
Christann (DIE LINKE),6.664996241543472
