name,prozent
Bartelt (CDU),27.31379888989286
Eberz (GRÜNE),23.815670582160838
Yüksel (SPD),21.10494384923196
Schnitzler (FDP),8.764683103136699
Yilmaz (DIE LINKE),7.977281528333549
