name,prozent
Gronemann (GRÜNE),26.740652662174657
Hechelmann (SPD),23.292376800105693
Grotov (CDU),21.825868674857972
Sarikaya (DIE LINKE),9.710661910424099
Hansmann (AfD),8.653719117452768
