name,prozent
Dahlke (GRÜNE),24.293436293436294
Pasternack (SPD),21.52895752895753
Jost (CDU),21.25096525096525
Depta-Wollenhaupt (DIE LINKE),14.131274131274132
Nguyen (AfD),8.108108108108109
